sample,label,is_valid
task1\train_data\images\unlabeled\11642.jpeg,77,False
task1\train_data\images\unlabeled\11643.jpeg,41,False
task1\train_data\images\unlabeled\11644.jpeg,0,False
task1\train_data\images\unlabeled\11645.jpeg,14,False
task1\train_data\images\unlabeled\11646.jpeg,15,False
task1\train_data\images\unlabeled\11647.jpeg,41,False
task1\train_data\images\unlabeled\11648.jpeg,35,False
task1\train_data\images\unlabeled\11649.jpeg,10,False
task1\train_data\images\unlabeled\1165.jpeg,64,False
task1\train_data\images\unlabeled\11650.jpeg,10,False
task1\train_data\images\unlabeled\11651.jpeg,94,False
task1\train_data\images\unlabeled\11652.jpeg,85,False
task1\train_data\images\unlabeled\11653.jpeg,4,False
task1\train_data\images\unlabeled\11654.jpeg,8,False
task1\train_data\images\unlabeled\11655.jpeg,55,False
task1\train_data\images\unlabeled\11656.jpeg,38,False
task1\train_data\images\unlabeled\11657.jpeg,8,False
task1\train_data\images\unlabeled\11658.jpeg,48,False
task1\train_data\images\unlabeled\11659.jpeg,66,False
task1\train_data\images\unlabeled\1166.jpeg,93,False
task1\train_data\images\unlabeled\11660.jpeg,26,False
task1\train_data\images\unlabeled\11661.jpeg,7,False
task1\train_data\images\unlabeled\11662.jpeg,62,False
task1\train_data\images\unlabeled\11663.jpeg,72,False
task1\train_data\images\unlabeled\11664.jpeg,48,False
task1\train_data\images\unlabeled\11665.jpeg,19,False
task1\train_data\images\unlabeled\11666.jpeg,13,False
task1\train_data\images\unlabeled\11667.jpeg,68,False
task1\train_data\images\unlabeled\11668.jpeg,61,False
task1\train_data\images\unlabeled\11669.jpeg,9,False
task1\train_data\images\unlabeled\1167.jpeg,56,False
task1\train_data\images\unlabeled\11670.jpeg,92,False
task1\train_data\images\unlabeled\11671.jpeg,98,False
task1\train_data\images\unlabeled\11672.jpeg,1,False
task1\train_data\images\unlabeled\11673.jpeg,94,False
task1\train_data\images\unlabeled\11674.jpeg,28,False
task1\train_data\images\unlabeled\11675.jpeg,95,False
task1\train_data\images\unlabeled\11676.jpeg,31,False
task1\train_data\images\unlabeled\11677.jpeg,56,False
task1\train_data\images\unlabeled\11678.jpeg,78,False
task1\train_data\images\unlabeled\11679.jpeg,69,False
task1\train_data\images\unlabeled\1168.jpeg,28,False
task1\train_data\images\unlabeled\11680.jpeg,87,False
task1\train_data\images\unlabeled\11681.jpeg,33,False
task1\train_data\images\unlabeled\11682.jpeg,57,False
task1\train_data\images\unlabeled\11683.jpeg,47,False
task1\train_data\images\unlabeled\11684.jpeg,16,False
task1\train_data\images\unlabeled\11685.jpeg,28,False
task1\train_data\images\unlabeled\11686.jpeg,3,False
task1\train_data\images\unlabeled\11687.jpeg,37,False
task1\train_data\images\unlabeled\11688.jpeg,65,False
task1\train_data\images\unlabeled\11689.jpeg,27,False
task1\train_data\images\unlabeled\1169.jpeg,64,False
task1\train_data\images\unlabeled\11690.jpeg,78,False
task1\train_data\images\unlabeled\11691.jpeg,2,False
task1\train_data\images\unlabeled\11692.jpeg,29,False
task1\train_data\images\unlabeled\11693.jpeg,67,False
task1\train_data\images\unlabeled\11694.jpeg,56,False
task1\train_data\images\unlabeled\11695.jpeg,80,False
task1\train_data\images\unlabeled\11696.jpeg,36,False
task1\train_data\images\unlabeled\11697.jpeg,83,False
task1\train_data\images\unlabeled\11698.jpeg,59,False
task1\train_data\images\unlabeled\11699.jpeg,89,False
task1\train_data\images\unlabeled\117.jpeg,70,False
task1\train_data\images\unlabeled\1170.jpeg,73,False
task1\train_data\images\unlabeled\11700.jpeg,72,False
task1\train_data\images\unlabeled\11701.jpeg,72,False
task1\train_data\images\unlabeled\11702.jpeg,47,False
task1\train_data\images\unlabeled\11703.jpeg,81,False
task1\train_data\images\unlabeled\11704.jpeg,26,False
task1\train_data\images\unlabeled\11705.jpeg,48,False
task1\train_data\images\unlabeled\11706.jpeg,63,False
task1\train_data\images\unlabeled\11707.jpeg,5,False
task1\train_data\images\unlabeled\11708.jpeg,56,False
task1\train_data\images\unlabeled\11709.jpeg,2,False
task1\train_data\images\unlabeled\1171.jpeg,71,False
task1\train_data\images\unlabeled\11710.jpeg,19,False
task1\train_data\images\unlabeled\11711.jpeg,42,False
task1\train_data\images\unlabeled\11712.jpeg,82,False
task1\train_data\images\unlabeled\11713.jpeg,25,False
task1\train_data\images\unlabeled\11714.jpeg,98,False
task1\train_data\images\unlabeled\11715.jpeg,1,False
task1\train_data\images\unlabeled\11716.jpeg,38,False
task1\train_data\images\unlabeled\11717.jpeg,8,False
task1\train_data\images\unlabeled\11718.jpeg,1,False
task1\train_data\images\unlabeled\11719.jpeg,46,False
task1\train_data\images\unlabeled\1172.jpeg,49,False
task1\train_data\images\unlabeled\11720.jpeg,74,False
task1\train_data\images\unlabeled\11721.jpeg,15,False
task1\train_data\images\unlabeled\11722.jpeg,31,False
task1\train_data\images\unlabeled\11723.jpeg,18,False
task1\train_data\images\unlabeled\11724.jpeg,76,False
task1\train_data\images\unlabeled\11725.jpeg,24,False
task1\train_data\images\unlabeled\11726.jpeg,41,False
task1\train_data\images\unlabeled\11727.jpeg,3,False
task1\train_data\images\unlabeled\11728.jpeg,39,False
task1\train_data\images\unlabeled\11729.jpeg,55,False
task1\train_data\images\unlabeled\1173.jpeg,90,False
task1\train_data\images\unlabeled\11730.jpeg,88,False
task1\train_data\images\unlabeled\11731.jpeg,46,False
task1\train_data\images\unlabeled\11732.jpeg,28,False
task1\train_data\images\unlabeled\11733.jpeg,58,False
task1\train_data\images\unlabeled\11734.jpeg,58,False
task1\train_data\images\unlabeled\11735.jpeg,90,False
task1\train_data\images\unlabeled\11736.jpeg,64,False
task1\train_data\images\unlabeled\11737.jpeg,55,False
task1\train_data\images\unlabeled\11738.jpeg,1,False
task1\train_data\images\unlabeled\11739.jpeg,83,False
task1\train_data\images\unlabeled\1174.jpeg,30,False
task1\train_data\images\unlabeled\11740.jpeg,21,False
task1\train_data\images\unlabeled\11741.jpeg,87,False
task1\train_data\images\unlabeled\11742.jpeg,37,False
task1\train_data\images\unlabeled\11743.jpeg,15,False
task1\train_data\images\unlabeled\11744.jpeg,96,False
task1\train_data\images\unlabeled\11745.jpeg,45,False
task1\train_data\images\unlabeled\11746.jpeg,86,False
task1\train_data\images\unlabeled\11747.jpeg,70,False
task1\train_data\images\unlabeled\11748.jpeg,0,False
task1\train_data\images\unlabeled\11749.jpeg,44,False
task1\train_data\images\unlabeled\1175.jpeg,8,False
task1\train_data\images\unlabeled\11750.jpeg,53,False
task1\train_data\images\unlabeled\11751.jpeg,86,False
task1\train_data\images\unlabeled\11752.jpeg,48,False
task1\train_data\images\unlabeled\11753.jpeg,39,False
task1\train_data\images\unlabeled\11754.jpeg,5,False
task1\train_data\images\unlabeled\11755.jpeg,90,False
task1\train_data\images\unlabeled\11756.jpeg,52,False
task1\train_data\images\unlabeled\11757.jpeg,72,False
task1\train_data\images\unlabeled\11758.jpeg,33,False
task1\train_data\images\unlabeled\11759.jpeg,24,False
task1\train_data\images\unlabeled\1176.jpeg,85,False
task1\train_data\images\unlabeled\11760.jpeg,78,False
task1\train_data\images\unlabeled\11761.jpeg,77,False
task1\train_data\images\unlabeled\11762.jpeg,39,False
task1\train_data\images\unlabeled\11763.jpeg,33,False
task1\train_data\images\unlabeled\11764.jpeg,57,False
task1\train_data\images\unlabeled\11765.jpeg,25,False
task1\train_data\images\unlabeled\11766.jpeg,33,False
task1\train_data\images\unlabeled\11767.jpeg,95,False
task1\train_data\images\unlabeled\11768.jpeg,78,False
task1\train_data\images\unlabeled\11769.jpeg,88,False
task1\train_data\images\unlabeled\1177.jpeg,97,False
task1\train_data\images\unlabeled\11770.jpeg,85,False
task1\train_data\images\unlabeled\11771.jpeg,14,False
task1\train_data\images\unlabeled\11772.jpeg,15,False
task1\train_data\images\unlabeled\11773.jpeg,93,False
task1\train_data\images\unlabeled\11774.jpeg,83,False
task1\train_data\images\unlabeled\11775.jpeg,40,False
task1\train_data\images\unlabeled\11776.jpeg,98,False
task1\train_data\images\unlabeled\11777.jpeg,40,False
task1\train_data\images\unlabeled\11778.jpeg,83,False
task1\train_data\images\unlabeled\11779.jpeg,35,False
task1\train_data\images\unlabeled\1178.jpeg,24,False
task1\train_data\images\unlabeled\11780.jpeg,56,False
task1\train_data\images\unlabeled\11781.jpeg,38,False
task1\train_data\images\unlabeled\11782.jpeg,70,False
task1\train_data\images\unlabeled\11783.jpeg,80,False
task1\train_data\images\unlabeled\11784.jpeg,80,False
task1\train_data\images\unlabeled\11785.jpeg,43,False
task1\train_data\images\unlabeled\11786.jpeg,1,False
task1\train_data\images\unlabeled\11787.jpeg,37,False
task1\train_data\images\unlabeled\11788.jpeg,3,False
task1\train_data\images\unlabeled\11789.jpeg,14,False
task1\train_data\images\unlabeled\1179.jpeg,98,False
task1\train_data\images\unlabeled\11790.jpeg,83,False
task1\train_data\images\unlabeled\11791.jpeg,67,False
task1\train_data\images\unlabeled\11792.jpeg,1,False
task1\train_data\images\unlabeled\11793.jpeg,96,False
task1\train_data\images\unlabeled\11794.jpeg,80,False
task1\train_data\images\unlabeled\11795.jpeg,59,False
task1\train_data\images\unlabeled\11796.jpeg,42,False
task1\train_data\images\unlabeled\11797.jpeg,72,False
task1\train_data\images\unlabeled\11798.jpeg,49,False
task1\train_data\images\unlabeled\11799.jpeg,62,False
task1\train_data\images\unlabeled\118.jpeg,72,False
task1\train_data\images\unlabeled\1180.jpeg,88,False
task1\train_data\images\unlabeled\11800.jpeg,96,False
task1\train_data\images\unlabeled\11801.jpeg,40,False
task1\train_data\images\unlabeled\11802.jpeg,78,False
task1\train_data\images\unlabeled\11803.jpeg,98,False
task1\train_data\images\unlabeled\11804.jpeg,88,False
task1\train_data\images\unlabeled\11805.jpeg,28,False
task1\train_data\images\unlabeled\11806.jpeg,29,False
task1\train_data\images\unlabeled\11807.jpeg,97,False
task1\train_data\images\unlabeled\11808.jpeg,75,False
task1\train_data\images\unlabeled\11809.jpeg,5,False
task1\train_data\images\unlabeled\1181.jpeg,69,False
task1\train_data\images\unlabeled\11810.jpeg,43,False
task1\train_data\images\unlabeled\11811.jpeg,0,False
task1\train_data\images\unlabeled\11812.jpeg,39,False
task1\train_data\images\unlabeled\11813.jpeg,35,False
task1\train_data\images\unlabeled\11814.jpeg,98,False
task1\train_data\images\unlabeled\11815.jpeg,9,False
task1\train_data\images\unlabeled\11816.jpeg,90,False
task1\train_data\images\unlabeled\11817.jpeg,40,False
task1\train_data\images\unlabeled\11818.jpeg,36,False
task1\train_data\images\unlabeled\11819.jpeg,84,False
task1\train_data\images\unlabeled\1182.jpeg,81,False
task1\train_data\images\unlabeled\11820.jpeg,50,False
task1\train_data\images\unlabeled\11821.jpeg,86,False
task1\train_data\images\unlabeled\11822.jpeg,68,False
task1\train_data\images\unlabeled\11823.jpeg,67,False
task1\train_data\images\unlabeled\11824.jpeg,75,False
task1\train_data\images\unlabeled\11825.jpeg,75,False
task1\train_data\images\unlabeled\11826.jpeg,96,False
task1\train_data\images\unlabeled\11827.jpeg,50,False
task1\train_data\images\unlabeled\11828.jpeg,96,False
task1\train_data\images\unlabeled\11829.jpeg,82,False
task1\train_data\images\unlabeled\1183.jpeg,44,False
task1\train_data\images\unlabeled\11830.jpeg,59,False
task1\train_data\images\unlabeled\11831.jpeg,8,False
task1\train_data\images\unlabeled\11832.jpeg,34,False
task1\train_data\images\unlabeled\11833.jpeg,50,False
task1\train_data\images\unlabeled\11834.jpeg,96,False
task1\train_data\images\unlabeled\11835.jpeg,65,False
task1\train_data\images\unlabeled\11836.jpeg,21,False
task1\train_data\images\unlabeled\11837.jpeg,33,False
task1\train_data\images\unlabeled\11838.jpeg,74,False
task1\train_data\images\unlabeled\11839.jpeg,87,False
task1\train_data\images\unlabeled\1184.jpeg,38,False
task1\train_data\images\unlabeled\11840.jpeg,64,False
task1\train_data\images\unlabeled\11841.jpeg,13,False
task1\train_data\images\unlabeled\11842.jpeg,75,False
task1\train_data\images\unlabeled\11843.jpeg,55,False
task1\train_data\images\unlabeled\11844.jpeg,31,False
task1\train_data\images\unlabeled\11845.jpeg,33,False
task1\train_data\images\unlabeled\11846.jpeg,38,False
task1\train_data\images\unlabeled\11847.jpeg,86,False
task1\train_data\images\unlabeled\11848.jpeg,73,False
task1\train_data\images\unlabeled\11849.jpeg,32,False
task1\train_data\images\unlabeled\1185.jpeg,89,False
task1\train_data\images\unlabeled\11850.jpeg,70,False
task1\train_data\images\unlabeled\11851.jpeg,69,False
task1\train_data\images\unlabeled\11852.jpeg,27,False
task1\train_data\images\unlabeled\11853.jpeg,7,False
task1\train_data\images\unlabeled\11854.jpeg,0,False
task1\train_data\images\unlabeled\11855.jpeg,27,False
task1\train_data\images\unlabeled\11856.jpeg,99,False
task1\train_data\images\unlabeled\11857.jpeg,98,False
task1\train_data\images\unlabeled\11858.jpeg,60,False
task1\train_data\images\unlabeled\11859.jpeg,1,False
task1\train_data\images\unlabeled\1186.jpeg,67,False
task1\train_data\images\unlabeled\11860.jpeg,0,False
task1\train_data\images\unlabeled\11861.jpeg,23,False
task1\train_data\images\unlabeled\11862.jpeg,17,False
task1\train_data\images\unlabeled\11863.jpeg,5,False
task1\train_data\images\unlabeled\11864.jpeg,21,False
task1\train_data\images\unlabeled\11865.jpeg,40,False
task1\train_data\images\unlabeled\11866.jpeg,83,False
task1\train_data\images\unlabeled\11867.jpeg,7,False
task1\train_data\images\unlabeled\11868.jpeg,79,False
task1\train_data\images\unlabeled\11869.jpeg,50,False
task1\train_data\images\unlabeled\1187.jpeg,79,False
task1\train_data\images\unlabeled\11870.jpeg,25,False
task1\train_data\images\unlabeled\11871.jpeg,40,False
task1\train_data\images\unlabeled\11872.jpeg,50,False
task1\train_data\images\unlabeled\11873.jpeg,74,False
task1\train_data\images\unlabeled\11874.jpeg,39,False
task1\train_data\images\unlabeled\11875.jpeg,71,False
task1\train_data\images\unlabeled\11876.jpeg,43,False
task1\train_data\images\unlabeled\11877.jpeg,8,False
task1\train_data\images\unlabeled\11878.jpeg,6,False
task1\train_data\images\unlabeled\11879.jpeg,40,False
task1\train_data\images\unlabeled\1188.jpeg,82,False
task1\train_data\images\unlabeled\11880.jpeg,83,False
task1\train_data\images\unlabeled\11881.jpeg,23,False
task1\train_data\images\unlabeled\11882.jpeg,14,False
task1\train_data\images\unlabeled\11883.jpeg,49,False
task1\train_data\images\unlabeled\11884.jpeg,65,False
task1\train_data\images\unlabeled\11885.jpeg,58,False
task1\train_data\images\unlabeled\11886.jpeg,62,False
task1\train_data\images\unlabeled\11887.jpeg,55,False
task1\train_data\images\unlabeled\11888.jpeg,76,False
task1\train_data\images\unlabeled\11889.jpeg,91,False
task1\train_data\images\unlabeled\1189.jpeg,22,False
task1\train_data\images\unlabeled\11890.jpeg,11,False
task1\train_data\images\unlabeled\11891.jpeg,46,False
task1\train_data\images\unlabeled\11892.jpeg,35,False
task1\train_data\images\unlabeled\11893.jpeg,82,False
task1\train_data\images\unlabeled\11894.jpeg,0,False
task1\train_data\images\unlabeled\11895.jpeg,85,False
task1\train_data\images\unlabeled\11896.jpeg,64,False
task1\train_data\images\unlabeled\11897.jpeg,56,False
task1\train_data\images\unlabeled\11898.jpeg,20,False
task1\train_data\images\unlabeled\11899.jpeg,53,False
task1\train_data\images\unlabeled\119.jpeg,85,False
task1\train_data\images\unlabeled\1190.jpeg,28,False
task1\train_data\images\unlabeled\11900.jpeg,56,False
task1\train_data\images\unlabeled\11901.jpeg,87,False
task1\train_data\images\unlabeled\11902.jpeg,20,False
task1\train_data\images\unlabeled\11903.jpeg,27,False
task1\train_data\images\unlabeled\11904.jpeg,77,False
task1\train_data\images\unlabeled\11905.jpeg,29,False
task1\train_data\images\unlabeled\11906.jpeg,11,False
task1\train_data\images\unlabeled\11907.jpeg,33,False
task1\train_data\images\unlabeled\11908.jpeg,35,False
task1\train_data\images\unlabeled\11909.jpeg,23,False
task1\train_data\images\unlabeled\1191.jpeg,16,False
task1\train_data\images\unlabeled\11910.jpeg,71,False
task1\train_data\images\unlabeled\11911.jpeg,47,False
task1\train_data\images\unlabeled\11912.jpeg,83,False
task1\train_data\images\unlabeled\11913.jpeg,68,False
task1\train_data\images\unlabeled\11914.jpeg,20,False
task1\train_data\images\unlabeled\11915.jpeg,77,False
